RSC ID,Name,Team,Day,Game #,Points,Goals,Assists,Saves,Shots,Team Against,Tier,FF Games,Wins,Losses,Points Against,Goals Against,Assists Against,Saves Against,Shots Against,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,OPPG,OGPG,OAPG,OSvPG,OShPG,OPAPG,OGAPG,OAAPG,OSvAPG,OShAPG,Goals On Field,Points Ratio,Goals Ratio,Assists Ratio,Saves Ratio,Shots Ratio
RSC000618,Taelo,Urcuchillay,1,3,591,0,1,4,5,Fairies,Premier,,1,,451.3333333,0.3333333333,0.3333333333,2,5.333333333,386.88,0.82,0.52,1.92,2.86,401.42,0.9466666667,0.7666666667,1.5,3.093333333,397.601614,0.6737483531,0.5261857708,1.846343874,2.919466403,422.7642183,0.9002525253,0.6579929732,1.791392183,3.070707071,2,1.377400295,2,1,2,0.8125
RSC000931,Danger,Urcuchillay,1,3,744,1,0,4,5,Fairies,Premier,,1,,451.3333333,0.3333333333,0.3333333333,2,5.333333333,470.0465116,1.046511628,0.8139534884,1.906976744,3.186046512,406.1395349,0.9689922481,0.7751937984,1.534883721,3.093023256,397.601614,0.6737483531,0.5261857708,1.846343874,2.919466403,422.7642183,0.9002525253,0.6579929732,1.791392183,3.070707071,2,1.377400295,2,1,2,0.8125
RSC006948,MaxThatNinja,Urcuchillay,1,3,530,1,0,4,3,Fairies,Premier,,1,,451.3333333,0.3333333333,0.3333333333,2,5.333333333,301.0344828,0.4482758621,0.4482758621,1.586206897,2.137931034,395.7471264,0.8275862069,0.6896551724,1.609195402,3.16091954,397.601614,0.6737483531,0.5261857708,1.846343874,2.919466403,422.7642183,0.9002525253,0.6579929732,1.791392183,3.070707071,2,1.377400295,2,1,2,0.8125
RSC006808,Garretts46,Capybaras,1,2,178,0,1,0,0,Gummy Bears,Premier,,,1,347,0.6666666667,0.3333333333,1.666666667,2.333333333,309.6666667,0.7179487179,0.5897435897,1.102564103,2.153846154,380.1025641,0.9316239316,0.735042735,1.316239316,3.188034188,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,1,0.8799231508,0.5,1,0.8,1.142857143
RSC005625,Aspect oF Hope,Capybaras,1,2,403,1,0,2,2,Gummy Bears,Premier,,,1,347,0.6666666667,0.3333333333,1.666666667,2.333333333,326.2325581,0.511627907,0.5348837209,1.651162791,2.348837209,379.0155039,0.8914728682,0.7209302326,1.387596899,3.015503876,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,1,0.8799231508,0.5,1,0.8,1.142857143
RSC005234,hirsch,Capybaras,1,2,335,0,0,2,6,Gummy Bears,Premier,,,1,347,0.6666666667,0.3333333333,1.666666667,2.333333333,392.8837209,0.8604651163,0.4418604651,1.930232558,3.11627907,379.4418605,0.9147286822,0.7209302326,1.372093023,3.046511628,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,1,0.8799231508,0.5,1,0.8,1.142857143
RSC006698,1TapStephen,Gummy Bears,1,2,448,1,0,2,3,Capybaras,Premier,,1,,305.3333333,0.3333333333,0.3333333333,1.333333333,2.666666667,417.3333333,0.5833333333,0.6666666667,2.333333333,2.333333333,373.5277778,0.8888888889,0.5555555556,1.361111111,2.944444444,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,2,1.136462882,2,1,1.25,0.875
RSC001977,T.,Gummy Bears,1,2,257,0,1,1,2,Capybaras,Premier,,1,,305.3333333,0.3333333333,0.3333333333,1.333333333,2.666666667,342.4464286,0.6607142857,0.5,1.464285714,2.357142857,393.1904762,0.9107142857,0.6547619048,1.482142857,3.035714286,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,2,1.136462882,2,1,1.25,0.875
RSC007071,Massimo,Gummy Bears,1,2,336,1,0,2,2,Capybaras,Premier,,1,,305.3333333,0.3333333333,0.3333333333,1.333333333,2.666666667,389.9166667,0.9166666667,0.4166666667,1.666666667,2.916666667,373.1111111,0.8333333333,0.6388888889,1.361111111,3.333333333,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,2,1.136462882,2,1,1.25,0.875
RSC001114,ASHES.,Interstellar,1,4,450,0,0,5,1,Viperfish,Premier,,,1,328.6666667,0.6666666667,0.6666666667,1.666666667,2.666666667,352.9636364,0.7090909091,0.6909090909,1.436363636,2.618181818,351.1212121,0.6848484848,0.5515151515,1.545454545,2.466666667,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,1,0.9503042596,0.5,0,1.2,0.875
RSC003749,Rule,Interstellar,1,4,296,1,0,0,5,Viperfish,Premier,,,1,328.6666667,0.6666666667,0.6666666667,1.666666667,2.666666667,399.4,1.018181818,0.6909090909,1.4,2.945454545,353.0606061,0.6787878788,0.5515151515,1.563636364,2.460606061,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,1,0.9503042596,0.5,0,1.2,0.875
RSC004306,North.-.,Interstellar,1,4,191,0,0,1,1,Viperfish,Premier,,,1,328.6666667,0.6666666667,0.6666666667,1.666666667,2.666666667,398.7321429,0.8214285714,0.75,1.392857143,3.142857143,353.5059524,0.6845238095,0.5535714286,1.553571429,2.464285714,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,1,0.9503042596,0.5,0,1.2,0.875
RSC006460,Arrow,Viperfish,1,4,374,1,0,2,4,Interstellar,Premier,,1,,312.3333333,0.3333333333,0,2,2.333333333,474.8541667,1.645833333,0.5416666667,1.354166667,4.791666667,392.8472222,0.8125,0.5833333333,1.729166667,2.75,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,2,1.052294557,2,,0.8333333333,1.142857143
RSC003402,Almost Magic Mike,Viperfish,1,4,333,1,0,2,3,Interstellar,Premier,,1,,312.3333333,0.3333333333,0,2,2.333333333,412.5892857,0.6785714286,1.071428571,1.875,2.357142857,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,2,1.052294557,2,,0.8333333333,1.142857143
RSC004138,Ghozty.7,Viperfish,1,4,279,0,2,1,1,Interstellar,Premier,,1,,312.3333333,0.3333333333,0,2,2.333333333,382.8035714,0.7857142857,0.7678571429,1.553571429,2.803571429,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,383.6985931,0.8495670996,0.7106060606,1.40974026,2.902164502,352.5625902,0.6827200577,0.5522005772,1.554220779,2.463852814,2,1.052294557,2,,0.8333333333,1.142857143
RSC005917,GAVALANCHE,Radishes,1,4,447,1,1,3,3,Double Mint,Premier,,,1,393,1,1,1.333333333,5.666666667,375.9642857,0.6964285714,0.4821428571,1.821428571,2.696428571,358.297619,0.744047619,0.5892857143,1.404761905,3.083333333,349.5198718,0.7115384615,0.5222527473,1.403937729,2.595787546,381.2052198,0.835989011,0.6253968254,1.497130647,2.832387057,2,1.14927905,0.6666666667,0.3333333333,2.75,0.4117647059
RSC001945,Brody,Radishes,1,4,285,0,0,3,1,Double Mint,Premier,,,1,393,1,1,1.333333333,5.666666667,401.7037037,0.5555555556,0.462962963,2.111111111,2.407407407,356.5740741,0.7283950617,0.5864197531,1.419753086,3.061728395,349.5198718,0.7115384615,0.5222527473,1.403937729,2.595787546,381.2052198,0.835989011,0.6253968254,1.497130647,2.832387057,2,1.14927905,0.6666666667,0.3333333333,2.75,0.4117647059
RSC002103,orso,Radishes,1,4,623,1,0,5,3,Double Mint,Premier,,,1,393,1,1,1.333333333,5.666666667,308.2,0.2,0,2.2,1.6,390,0.9333333333,0.9333333333,1.4,3.066666667,349.5198718,0.7115384615,0.5222527473,1.403937729,2.595787546,381.2052198,0.835989011,0.6253968254,1.497130647,2.832387057,2,1.14927905,0.6666666667,0.3333333333,2.75,0.4117647059
RSC002714,.Andy,Double Mint,1,4,573,2,1,2,6,Radishes,Premier,,1,,451.6666667,0.6666666667,0.3333333333,3.666666667,2.333333333,357.375,0.75,0.4821428571,1.446428571,2.714285714,379.8630952,0.8630952381,0.6428571429,1.428571429,2.803571429,361.9559965,0.483994709,0.3150352734,2.044179894,2.234611993,368.2905644,0.801925338,0.7030129336,1.408171664,3.070576132,3,0.8701107011,1.5,3,0.3636363636,2.428571429
RSC000128,Tylurr,Double Mint,1,4,308,0,1,1,6,Radishes,Premier,,1,,451.6666667,0.6666666667,0.3333333333,3.666666667,2.333333333,381.3,0.75,0.7,1.4,2.9,396.2333333,0.85,0.65,1.633333333,2.95,361.9559965,0.483994709,0.3150352734,2.044179894,2.234611993,368.2905644,0.801925338,0.7030129336,1.408171664,3.070576132,3,0.8701107011,1.5,3,0.3636363636,2.428571429
RSC000342,Ryzai,Double Mint,1,4,298,1,1,1,5,Radishes,Premier,,1,,451.6666667,0.6666666667,0.3333333333,3.666666667,2.333333333,309.8846154,0.6346153846,0.3846153846,1.365384615,2.173076923,367.5192308,0.7948717949,0.5833333333,1.429487179,2.743589744,361.9559965,0.483994709,0.3150352734,2.044179894,2.234611993,368.2905644,0.801925338,0.7030129336,1.408171664,3.070576132,3,0.8701107011,1.5,3,0.3636363636,2.428571429
RSC005835,Kylau,Tarbage Grucks,1,2,637,3,1,1,3,Crooked Capos,Premier,,1,,272,0.6666666667,0.3333333333,0.6666666667,2.333333333,388.9107143,0.8571428571,0.6964285714,1.446428571,2.821428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,4,1.523284314,2,3,1.5,0.8571428571
RSC004923,Monster.,Tarbage Grucks,1,2,352,1,0,2,2,Crooked Capos,Premier,,1,,272,0.6666666667,0.3333333333,0.6666666667,2.333333333,417.2321429,0.9464285714,0.5178571429,1.5,3.071428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,4,1.523284314,2,3,1.5,0.8571428571
RSC004091,MARIO.,Tarbage Grucks,1,2,254,0,2,0,1,Crooked Capos,Premier,,1,,272,0.6666666667,0.3333333333,0.6666666667,2.333333333,313.0357143,0.625,0.5892857143,1.285714286,2.428571429,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,4,1.523284314,2,3,1.5,0.8571428571
RSC004873,wolf,Crooked Capos,1,2,250,0,1,1,3,Tarbage Grucks,Premier,,,1,414.3333333,1.333333333,1,1,2,379.3636364,0.8,0.5272727273,1.618181818,3.036363636,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.6564762671,0.5,0.3333333333,0.6666666667,1.166666667
RSC004459,phoenixu.u,Crooked Capos,1,2,366,2,0,0,3,Tarbage Grucks,Premier,,,1,414.3333333,1.333333333,1,1,2,333.8181818,0.5454545455,0.7090909091,1.472727273,2.127272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.6564762671,0.5,0.3333333333,0.6666666667,1.166666667
RSC003780,FusionBleach,Crooked Capos,1,2,200,0,0,1,1,Tarbage Grucks,Premier,,,1,414.3333333,1.333333333,1,1,2,407.2545455,1,0.4727272727,1.527272727,3.327272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.6564762671,0.5,0.3333333333,0.6666666667,1.166666667
RSC004091,MARIO.,Tarbage Grucks,1,3,257,0,1,1,4,Crooked Capos,Premier,,,1,307.3333333,0.6666666667,0.3333333333,1,2.333333333,313.0357143,0.625,0.5892857143,1.285714286,2.428571429,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,1.034707158,0.5,1,1.666666667,0.8571428571
RSC004923,Monster.,Tarbage Grucks,1,3,336,0,0,2,1,Crooked Capos,Premier,,,1,307.3333333,0.6666666667,0.3333333333,1,2.333333333,417.2321429,0.9464285714,0.5178571429,1.5,3.071428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,1.034707158,0.5,1,1.666666667,0.8571428571
RSC005835,Kylau,Tarbage Grucks,1,3,361,1,0,2,1,Crooked Capos,Premier,,,1,307.3333333,0.6666666667,0.3333333333,1,2.333333333,388.9107143,0.8571428571,0.6964285714,1.446428571,2.821428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,373.4787879,0.7818181818,0.5696969697,1.539393939,2.83030303,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,1,1.034707158,0.5,1,1.666666667,0.8571428571
RSC004873,wolf,Crooked Capos,1,3,280,1,0,0,4,Tarbage Grucks,Premier,,1,,318,0.3333333333,0.3333333333,1.666666667,2,379.3636364,0.8,0.5272727273,1.618181818,3.036363636,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.9664570231,2,1,0.6,1.166666667
RSC003780,FusionBleach,Crooked Capos,1,3,396,1,1,1,2,Tarbage Grucks,Premier,,1,,318,0.3333333333,0.3333333333,1.666666667,2,407.2545455,1,0.4727272727,1.527272727,3.327272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.9664570231,2,1,0.6,1.166666667
RSC004459,phoenixu.u,Crooked Capos,1,3,246,0,0,2,1,Tarbage Grucks,Premier,,1,,318,0.3333333333,0.3333333333,1.666666667,2,333.8181818,0.5454545455,0.7090909091,1.472727273,2.127272727,373.2,0.703030303,0.6060606061,1.624242424,2.648484848,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.9664570231,2,1,0.6,1.166666667
RSC006808,Garretts46,Capybaras,1,3,410,1,1,2,2,Gummy Bears,Premier,,1,,360,0.6666666667,0.6666666667,1.333333333,3,309.6666667,0.7179487179,0.5897435897,1.102564103,2.153846154,380.1025641,0.9316239316,0.735042735,1.316239316,3.188034188,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,3,1.155555556,1.5,1.5,1.5,0.7777777778
RSC005625,Aspect oF Hope,Capybaras,1,3,289,0,1,3,0,Gummy Bears,Premier,,1,,360,0.6666666667,0.6666666667,1.333333333,3,326.2325581,0.511627907,0.5348837209,1.651162791,2.348837209,379.0155039,0.8914728682,0.7209302326,1.387596899,3.015503876,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,3,1.155555556,1.5,1.5,1.5,0.7777777778
RSC005234,hirsch,Capybaras,1,3,549,2,1,1,5,Gummy Bears,Premier,,1,,360,0.6666666667,0.6666666667,1.333333333,3,392.8837209,0.8604651163,0.4418604651,1.930232558,3.11627907,379.4418605,0.9147286822,0.7209302326,1.372093023,3.046511628,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,3,1.155555556,1.5,1.5,1.5,0.7777777778
RSC006698,1TapStephen,Gummy Bears,1,3,269,1,0,1,1,Capybaras,Premier,,,1,416,1,1,2,2.333333333,417.3333333,0.5833333333,0.6666666667,2.333333333,2.333333333,373.5277778,0.8888888889,0.5555555556,1.361111111,2.944444444,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,2,0.8653846154,0.6666666667,0.6666666667,0.6666666667,1.285714286
RSC001977,T.,Gummy Bears,1,3,356,0,2,1,3,Capybaras,Premier,,,1,416,1,1,2,2.333333333,342.4464286,0.6607142857,0.5,1.464285714,2.357142857,393.1904762,0.9107142857,0.6547619048,1.482142857,3.035714286,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,2,0.8653846154,0.6666666667,0.6666666667,0.6666666667,1.285714286
RSC007071,Massimo,Gummy Bears,1,3,455,1,0,2,5,Capybaras,Premier,,,1,416,1,1,2,2.333333333,389.9166667,0.9166666667,0.4166666667,1.666666667,2.916666667,373.1111111,0.8333333333,0.6388888889,1.361111111,3.333333333,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,2,0.8653846154,0.6666666667,0.6666666667,0.6666666667,1.285714286
RSC006808,Garretts46,Capybaras,1,4,313,0,1,2,0,Gummy Bears,Premier,,1,,409.6666667,1,0.6666666667,1.666666667,3.333333333,309.6666667,0.7179487179,0.5897435897,1.102564103,2.153846154,380.1025641,0.9316239316,0.735042735,1.316239316,3.188034188,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,4,1.156224573,1.333333333,1.5,1,1.2
RSC005625,Aspect oF Hope,Capybaras,1,4,428,2,1,0,5,Gummy Bears,Premier,,1,,409.6666667,1,0.6666666667,1.666666667,3.333333333,326.2325581,0.511627907,0.5348837209,1.651162791,2.348837209,379.0155039,0.8914728682,0.7209302326,1.387596899,3.015503876,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,4,1.156224573,1.333333333,1.5,1,1.2
RSC005234,hirsch,Capybaras,1,4,680,2,1,3,7,Gummy Bears,Premier,,1,,409.6666667,1,0.6666666667,1.666666667,3.333333333,392.8837209,0.8604651163,0.4418604651,1.930232558,3.11627907,379.4418605,0.9147286822,0.7209302326,1.372093023,3.046511628,383.2321429,0.7202380952,0.5277777778,1.821428571,2.535714286,379.9431217,0.8776455026,0.6164021164,1.401455026,3.104497354,4,1.156224573,1.333333333,1.5,1,1.2
RSC006698,1TapStephen,Gummy Bears,1,4,517,1,0,3,4,Capybaras,Premier,,,1,473.6666667,1.333333333,1,1.666666667,4,417.3333333,0.5833333333,0.6666666667,2.333333333,2.333333333,373.5277778,0.8888888889,0.5555555556,1.361111111,2.944444444,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,3,0.8648838846,0.75,0.6666666667,1,0.8333333333
RSC007071,Massimo,Gummy Bears,1,4,254,0,1,1,2,Capybaras,Premier,,,1,473.6666667,1.333333333,1,1.666666667,4,389.9166667,0.9166666667,0.4166666667,1.666666667,2.916666667,373.1111111,0.8333333333,0.6388888889,1.361111111,3.333333333,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,3,0.8648838846,0.75,0.6666666667,1,0.8333333333
RSC001977,T.,Gummy Bears,1,4,458,2,1,1,4,Capybaras,Premier,,,1,473.6666667,1.333333333,1,1.666666667,4,342.4464286,0.6607142857,0.5,1.464285714,2.357142857,393.1904762,0.9107142857,0.6547619048,1.482142857,3.035714286,342.9276486,0.6966805804,0.5221625919,1.561319817,2.539654144,379.5199761,0.912608494,0.7256344001,1.35864308,3.083349897,3,0.8648838846,0.75,0.6666666667,1,0.8333333333
RSC000996,GreenSleeves,Hurricanes,1,1,230,0,1,1,2,Hawk Attack,Premier,,1,,293.6666667,0,0,2.333333333,2,325.3818182,0.6727272727,0.5272727273,1.472727273,2.472727273,363.9878788,0.7939393939,0.5757575758,1.521212121,2.684848485,392.154637,0.9212454212,0.7475441225,1.445554446,2.955627706,345.7703824,0.5994283494,0.4072316572,1.706696082,2.516774892,2,1.251986379,,,0.7142857143,1.666666667
RSC000750,jatt,Hurricanes,1,1,469,2,0,1,5,Hawk Attack,Premier,,1,,293.6666667,0,0,2.333333333,2,353.6862745,0.9215686275,0.568627451,1.294117647,2.705882353,358.627451,0.7843137255,0.5816993464,1.464052288,2.699346405,392.154637,0.9212454212,0.7475441225,1.445554446,2.955627706,345.7703824,0.5994283494,0.4072316572,1.706696082,2.516774892,2,1.251986379,,,0.7142857143,1.666666667
RSC002782,JIMJOHN,Hurricanes,1,1,404,0,0,3,3,Hawk Attack,Premier,,1,,293.6666667,0,0,2.333333333,2,406.4117647,0.8235294118,0.7254901961,1.68627451,3.215686275,360.248366,0.7843137255,0.5751633987,1.516339869,2.666666667,392.154637,0.9212454212,0.7475441225,1.445554446,2.955627706,345.7703824,0.5994283494,0.4072316572,1.706696082,2.516774892,2,1.251986379,,,0.7142857143,1.666666667
RSC004914,hams,Hawk Attack,1,1,360,0,0,4,1,Hurricanes,Premier,,,1,367.6666667,0.6666666667,0.3333333333,1.666666667,3.333333333,393.1964286,0.8214285714,0.7321428571,1.464285714,2.821428571,355.6369048,0.6071428571,0.4285714286,1.779761905,2.398809524,361.8266191,0.8059417706,0.6071301248,1.484373143,2.798098633,360.9545653,0.7875222816,0.577540107,1.500534759,2.683620519,0,0.7987307344,0,0,1.4,0.6
RSC005481,Leonis,Hawk Attack,1,1,168,0,0,0,3,Hurricanes,Premier,,,1,367.6666667,0.6666666667,0.3333333333,1.666666667,3.333333333,391.9038462,0.9423076923,0.6923076923,1.326923077,3.5,356.9166667,0.6153846154,0.4294871795,1.794871795,2.333333333,361.8266191,0.8059417706,0.6071301248,1.484373143,2.798098633,360.9545653,0.7875222816,0.577540107,1.500534759,2.683620519,0,0.7987307344,0,0,1.4,0.6
RSC002313,galico,Hawk Attack,1,1,353,0,0,3,2,Hurricanes,Premier,,,1,367.6666667,0.6666666667,0.3333333333,1.666666667,3.333333333,391.3636364,1,0.8181818182,1.545454545,2.545454545,324.7575758,0.5757575758,0.3636363636,1.545454545,2.818181818,361.8266191,0.8059417706,0.6071301248,1.484373143,2.798098633,360.9545653,0.7875222816,0.577540107,1.500534759,2.683620519,0,0.7987307344,0,0,1.4,0.6
RSC000996,GreenSleeves,Hurricanes,1,2,263,0,0,3,1,Hawk Attack,Premier,,,1,327.6666667,1,1,0.6666666667,2.666666667,325.3818182,0.6727272727,0.5272727273,1.472727273,2.472727273,363.9878788,0.7939393939,0.5757575758,1.521212121,2.684848485,392.154637,0.9212454212,0.7475441225,1.445554446,2.955627706,345.7703824,0.5994283494,0.4072316572,1.706696082,2.516774892,1,0.7009155646,0.3333333333,0,2.5,0.375
